24349	24677	7.272135981961612e-08
24349	25194	7.272135981961612e-08
2214	24678	1.0908203972942418e-07
24678	9367	1.0908203972942418e-07
24678	9892	1.0908203972942418e-07
24679	24680	1.1635417571138579e-06
24679	625	2.2543621544080997e-06
24681	1780	3.636067990980806e-08
18016	24682	3.636067990980806e-08
24683	24684	1.4544271963923223e-07
24683	6040	1.0908203972942418e-07
24684	27064	1.0908203972942418e-07
24685	4639	1.0908203972942418e-07
4639	25999	1.4544271963923223e-07
24686	12878	3.636067990980806e-08
8449	24687	1.4544271963923223e-07
24687	15669	2.1816407945884835e-07
24688	15688	3.636067990980806e-08
24689	3331	1.4544271963923223e-07
3331	24914	1.4544271963923223e-07
3331	25550	1.4544271963923223e-07
3331	27241	1.4544271963923223e-07
16844	24690	3.636067990980806e-08
924	24691	3.636067990980806e-08
24692	353	7.272135981961612e-07
353	24923	7.272135981961612e-07
353	25491	7.272135981961612e-07
353	26549	7.272135981961612e-07
353	26718	1.3817058365727063e-06
353	27531	7.272135981961612e-07
353	27695	7.272135981961612e-07
353	27702	7.272135981961612e-07
353	28030	7.272135981961612e-07
353	28138	7.272135981961612e-07
353	28382	1.3817058365727063e-06
353	25120	1.9634767151296353e-06
353	28305	1.3817058365727063e-06
353	26180	1.3817058365727063e-06
24693	10465	3.636067990980806e-08
22248	24694	7.272135981961612e-08
24694	15833	7.272135981961612e-08
24695	1441	2.0725587548590595e-06
1441	25329	2.0725587548590595e-06
1441	26611	2.0725587548590595e-06
1441	28384	7.853906860518541e-06
24696	18233	3.636067990980806e-08
24697	10645	3.636067990980806e-08
24698	2646	3.636067990980806e-08
24699	698	2.545247593686564e-06
24699	18354	1.3089844767530901e-06
698	25039	1.3089844767530901e-06
698	25066	1.3089844767530901e-06
698	25148	2.545247593686564e-06
698	25167	1.3089844767530901e-06
698	25385	2.545247593686564e-06
698	25934	2.545247593686564e-06
698	26730	1.3089844767530901e-06
698	27387	1.3089844767530901e-06
698	27513	1.3089844767530901e-06
698	27788	3.708789350800422e-06
698	28426	1.3089844767530901e-06
698	28592	1.3089844767530901e-06
698	28648	2.545247593686564e-06
698	27365	2.545247593686564e-06
698	27655	3.708789350800422e-06
698	26563	2.545247593686564e-06
698	24750	8.43567773907547e-06
24700	24701	1.4544271963923223e-07
24700	21438	1.0908203972942418e-07
24701	15325	1.0908203972942418e-07
24702	23302	1.4544271963923223e-07
24702	26189	2.1816407945884835e-07
24703	24704	1.0908203972942418e-07
24704	24365	1.4544271963923223e-07
24705	9559	3.636067990980806e-08
24706	17066	3.636067990980806e-08
428	24707	6.254036944486986e-06
428	24930	6.254036944486986e-06
428	25092	6.254036944486986e-06
428	25247	3.054297112423877e-05
428	25248	1.854394675400211e-05
428	25262	6.254036944486986e-06
428	25283	6.254036944486986e-06
428	25595	6.254036944486986e-06
428	25775	6.254036944486986e-06
428	25883	6.254036944486986e-06
428	25914	6.254036944486986e-06
428	25953	6.254036944486986e-06
428	25976	1.2435352529154355e-05
428	26003	5.366836354687669e-05
428	26191	6.254036944486986e-06
428	26376	8.61748113862451e-05
428	26552	6.254036944486986e-06
428	26595	1.2435352529154355e-05
428	26613	6.254036944486986e-06
428	26714	6.254036944486986e-06
428	26815	6.254036944486986e-06
428	26854	1.2435352529154355e-05
428	26934	3.430630149490391e-05
428	27006	6.254036944486986e-06
428	27176	6.254036944486986e-06
428	27622	6.254036944486986e-06
428	27805	6.254036944486986e-06
428	27865	6.254036944486986e-06
428	27925	6.254036944486986e-06
428	27973	6.254036944486986e-06
428	28119	6.254036944486986e-06
428	28295	7.148509670268267e-05
428	26324	1.2435352529154355e-05
428	26875	1.2435352529154355e-05
428	27256	0.00019389332561905147
24708	8844	3.636067990980806e-08
24709	2354	1.818033995490403e-07
2354	25889	2.9088543927846447e-07
2354	26652	1.818033995490403e-07
2354	28624	1.818033995490403e-07
24710	24711	5.090495187373128e-07
24710	26174	7.272135981961612e-07
24710	2788	2.9088543927846447e-07
24711	10294	2.9088543927846447e-07
24712	24713	2.0725587548590595e-06
24713	1144	4.0723961498985026e-06
24714	5931	2.9088543927846447e-07
24714	27463	1.818033995490403e-07
5931	25750	2.9088543927846447e-07
5931	28420	1.818033995490403e-07
24715	18998	3.636067990980806e-08
24716	1165	1.1635417571138579e-06
1165	24742	1.1635417571138579e-06
1165	27289	1.1635417571138579e-06
1165	27502	2.2543621544080997e-06
1165	28161	1.1635417571138579e-06
1165	28647	1.1635417571138579e-06
1165	27179	2.2543621544080997e-06
1165	26400	8.362956379255854e-06
24717	900	1.0908203972942418e-07
900	27426	1.4544271963923223e-07
14535	24718	3.636067990980806e-08
23065	24719	1.818033995490403e-07
24719	5456	2.9088543927846447e-07
24720	7846	5.417741306561401e-06
24721	5596	1.0908203972942418e-07
5596	26238	1.4544271963923223e-07
24722	24723	3.636067990980806e-08
3213	24724	7.272135981961612e-08
24724	4016	7.272135981961612e-08
24725	462	1.3453451566628981e-06
462	24892	1.3453451566628981e-06
462	25837	3.817871390529846e-06
462	26532	4.9450524677338955e-06
462	26772	1.3453451566628981e-06
462	26888	1.3453451566628981e-06
462	27085	1.3453451566628981e-06
462	27190	1.3453451566628981e-06
462	27218	1.3453451566628981e-06
462	27412	4.9450524677338955e-06
462	27497	1.3453451566628981e-06
462	27719	1.3453451566628981e-06
462	28360	1.3453451566628981e-06
462	25240	3.817871390529846e-06
462	27844	2.6179689535061802e-06
462	27144	3.817871390529846e-06
462	28206	2.6179689535061802e-06
462	26867	3.817871390529846e-06
462	25965	3.817871390529846e-06
6979	24726	3.636067990980806e-08
24727	23761	3.636067990980806e-08
24728	14560	3.636067990980806e-08
11267	24729	3.636067990980806e-08
24730	14177	2.1816407945884835e-07
24730	25774	2.1816407945884835e-07
14177	26805	1.4544271963923223e-07
24731	24732	7.272135981961612e-08
24732	28354	7.272135981961612e-08
7255	24733	2.9088543927846447e-07
7255	25922	1.818033995490403e-07
24733	27315	1.818033995490403e-07
24733	803	1.818033995490403e-07
24733	12667	1.818033995490403e-07
24734	3380	1.4544271963923223e-06
24734	589	1.3089844767530901e-06
3380	26559	1.5271485562119384e-06
12108	24735	1.0908203972942418e-07
12108	25835	1.4544271963923223e-07
24736	21052	3.636067990980806e-08
24737	24738	3.636067990980806e-08
24739	8134	7.272135981961612e-08
8134	28565	7.272135981961612e-08
20569	24740	3.636067990980806e-08
1161	24741	1.8180339954904028e-06
24741	1181	3.5633466311611896e-06
24743	24744	1.0908203972942418e-07
24744	19810	1.0908203972942418e-07
24744	21365	1.0908203972942418e-07
5535	24745	3.636067990980806e-08
24746	2457	7.272135981961612e-08
24746	6142	7.272135981961612e-08
17386	24747	7.272135981961612e-08
24747	3743	7.272135981961612e-08
24748	24749	6.181315584667369e-07
24749	28492	1.1635417571138579e-06
16802	24750	1.3089844767530901e-06
24750	26951	6.763086463224299e-06
24751	255	7.999349580157773e-07
24751	21401	4.363281589176967e-07
255	24810	7.999349580157773e-07
255	25328	4.363281589176967e-07
255	25629	4.363281589176967e-07
255	26020	4.363281589176967e-07
255	26626	1.3089844767530901e-06
255	28337	4.363281589176967e-07
21102	24752	7.272135981961612e-08
24752	8132	7.272135981961612e-08
24753	24754	3.636067990980806e-08
24755	9083	8.362956379255854e-07
24755	411	1.5998699160315546e-06
24756	5757	3.1815594921082053e-06
24756	7891	6.254036944486986e-06
24756	702	1.5398747941803714e-05
5757	26865	3.145198812198397e-06
24758	1288	3.636067990980806e-08
24759	1921	1.3817058365727063e-06
1921	25355	2.6906903133257962e-06
24760	24761	3.9996747900788864e-07
24761	1690	7.272135981961612e-07
9870	24762	3.636067990980806e-08
24763	21346	7.272135981961612e-08
24763	12991	7.272135981961612e-08
24764	1502	4.363281589176967e-07
24764	643	3.636067990980806e-07
1502	27221	2.1816407945884835e-07
1502	25622	3.636067990980806e-07
24765	24766	3.636067990980806e-08
18216	24767	7.272135981961612e-08
24767	12915	7.272135981961612e-08
24768	24769	2.1816407945884835e-07
24768	2519	3.636067990980806e-07
24768	907	4.363281589176967e-07
24770	21323	3.636067990980806e-08
5672	24771	1.5998699160315546e-06
5672	27305	5.035954167508416e-06
5672	27836	2.417985214002236e-06
24772	24773	1.4544271963923223e-07
24773	16626	2.1816407945884835e-07
4918	24774	5.417741306561401e-06
7926	24775	3.636067990980806e-08
24776	24777	1.4544271963923223e-07
24776	7728	1.0908203972942418e-07
24777	2328	1.0908203972942418e-07
24778	22498	3.636067990980806e-08
4788	24779	1.818033995490403e-07
24780	1968	7.272135981961612e-08
24780	12985	7.272135981961612e-08
24781	24317	3.636067990980806e-08
24782	6817	7.272135981961612e-08
24782	21518	7.272135981961612e-08
24783	24784	3.636067990980806e-08
24785	12333	1.0908203972942418e-07
24785	25389	1.4544271963923223e-07
24786	26943	3.9269534302592705e-06
24787	11064	1.818033995490403e-07
11064	27657	2.9088543927846447e-07
24788	6641	1.0908203972942418e-07
24788	8978	1.4544271963923223e-07
24789	3906	2.2907228343179075e-06
3906	25082	2.2907228343179075e-06
3906	25135	1.2653516608613204e-05
3906	25903	2.2907228343179075e-06
3906	27450	2.2907228343179075e-06
3906	28228	2.2907228343179075e-06
18163	24790	7.272135981961612e-08
24790	8552	7.272135981961612e-08
24791	109	1.0908203972942418e-07
109	26360	1.0908203972942418e-07
109	26495	1.0908203972942418e-07
2620	24793	3.636067990980806e-08
24794	2374	2.1816407945884835e-07
24794	24048	1.4544271963923223e-07
2374	25659	2.1816407945884835e-07
8854	24795	7.272135981961612e-08
24795	23456	7.272135981961612e-08
24796	246	3.636067990980806e-07
246	27586	3.636067990980806e-07
246	28422	1.0908203972942419e-06
246	26889	6.544922383765451e-07
17581	24797	1.4544271963923223e-07
17581	26804	1.0908203972942418e-07
24797	2391	1.0908203972942418e-07
7385	24798	7.272135981961612e-08
24798	5806	7.272135981961612e-08
24799	12369	3.636067990980806e-08
24800	3118	1.0908203972942418e-07
3118	27214	1.0908203972942418e-07
3118	28531	1.0908203972942418e-07
24801	13158	7.272135981961612e-08
24801	17271	7.272135981961612e-08
24802	225	1.2435352529154355e-05
24802	1800	6.254036944486986e-06
225	24881	6.254036944486986e-06
225	25178	6.254036944486986e-06
225	25263	1.2435352529154355e-05
225	26040	1.2435352529154355e-05
225	26055	1.2435352529154355e-05
225	26172	6.254036944486986e-06
225	26688	6.254036944486986e-06
225	26857	1.2435352529154355e-05
225	27065	1.2435352529154355e-05
225	27256	0.00019316611202085533
225	27492	1.2435352529154355e-05
225	27840	6.254036944486986e-06
225	28058	6.254036944486986e-06
225	28594	6.254036944486986e-06
225	28652	6.254036944486986e-06
225	25618	6.479473159927796e-05
225	26008	1.854394675400211e-05
225	28193	4.663257198432884e-05
225	27443	8.864733762011205e-05
225	24813	3.054297112423877e-05
225	27181	1.2435352529154355e-05
225	26259	1.2435352529154355e-05
225	27964	2.4579819619030248e-05
225	25189	1.854394675400211e-05
23095	24803	3.636067990980806e-08
24804	19048	7.272135981961612e-08
24804	27103	7.272135981961612e-08
7266	24805	3.636067990980806e-08
24806	24807	7.272135981961612e-08
24807	16854	7.272135981961612e-08
12404	24808	3.636067990980806e-08
24809	552	3.636067990980806e-08
24810	14467	4.363281589176967e-07
24258	24811	3.636067990980806e-08
24812	13154	6.544922383765451e-07
24812	17695	7.272135981961612e-07
13154	26869	5.090495187373128e-07
24813	9385	2.4579819619030248e-05
9385	26679	1.854394675400211e-05
24814	16547	1.0908203972942418e-07
24814	16548	1.0908203972942418e-07
24814	1969	1.0908203972942418e-07
24815	14416	7.272135981961612e-08
24815	14415	7.272135981961612e-08
8511	24816	1.4544271963923223e-07
8511	28180	1.0908203972942418e-07
24816	19977	1.0908203972942418e-07
24818	12612	3.636067990980806e-08
6909	24819	7.272135981961612e-08
24819	9352	7.272135981961612e-08
24820	488	2.9088543927846447e-07
24820	17658	3.2724611918827253e-07
488	28147	1.818033995490403e-07
24821	7874	3.636067990980806e-08
24822	23867	7.272135981961612e-08
24822	3086	7.272135981961612e-08
6493	24823	3.639704058971786e-05
6493	28335	5.417741306561401e-06
6493	26157	2.636149293461084e-05
24823	1053	4.130573237754195e-05
14154	24824	1.818033995490403e-07
24824	16193	1.818033995490403e-07
24824	4654	1.818033995490403e-07
24824	11626	1.818033995490403e-07
24824	18933	1.818033995490403e-07
24825	41	5.99951218511833e-06
24825	21408	4.0723961498985026e-06
41	25890	2.0725587548590595e-06
41	26591	2.0725587548590595e-06
41	26834	2.0725587548590595e-06
41	26913	4.0723961498985026e-06
41	27459	2.0725587548590595e-06
41	27898	2.0725587548590595e-06
41	28564	4.0723961498985026e-06
41	25287	4.0723961498985026e-06
41	25058	4.0723961498985026e-06
41	27335	4.0723961498985026e-06
41	25191	7.853906860518541e-06
41	28177	9.635580176099136e-06
41	25523	1.1344532131860115e-05
41	27470	2.9670314806403377e-05
24826	415	1.854394675400211e-06
24826	1410	2.3270835142277157e-06
415	24868	1.3089844767530901e-06
24827	24828	2.9088543927846447e-07
24827	2207	6.544922383765451e-07
24827	18367	2.9088543927846447e-07
24829	7819	1.4544271963923223e-07
24829	26980	1.4544271963923223e-07
24829	1852	2.1816407945884835e-07
24830	14235	1.4544271963923223e-07
24830	20346	1.4544271963923223e-07
24830	26584	2.1816407945884835e-07
24831	2137	2.9088543927846447e-07
2137	24965	7.272135981961612e-07
2137	26846	5.090495187373128e-07
2137	27872	2.9088543927846447e-07
24832	14073	3.636067990980806e-08
10817	24833	7.272135981961612e-08
24833	1766	7.272135981961612e-08
24834	23189	3.636067990980806e-08
712	24835	6.544922383765451e-07
712	28604	2.9088543927846447e-07
712	28036	7.272135981961612e-07
24835	3649	2.9088543927846447e-07
24835	1399	2.9088543927846447e-07
24836	24837	7.272135981961612e-08
24837	5234	7.272135981961612e-08
14911	24838	7.272135981961612e-08
24838	326	7.272135981961612e-08
24839	13894	1.4544271963923223e-07
13894	25773	2.1816407945884835e-07
24840	21408	2.0725587548590595e-06
24841	1351	3.636067990980806e-08
16105	24842	3.2724611918827253e-07
24842	125	5.817708785569289e-07
24843	1367	3.2724611918827253e-07
1367	25228	7.635742781059692e-07
1367	26449	3.2724611918827253e-07
1367	27013	3.2724611918827253e-07
1367	27615	3.2724611918827253e-07
1367	28083	3.2724611918827253e-07
1367	28361	3.2724611918827253e-07
24844	11678	7.272135981961612e-08
11678	26782	7.272135981961612e-08
24845	411	8.362956379255854e-07
411	25004	8.362956379255854e-07
411	25188	8.362956379255854e-07
411	25664	8.362956379255854e-07
411	25778	1.5998699160315546e-06
411	25838	8.362956379255854e-07
411	25925	8.362956379255854e-07
411	26065	1.5998699160315546e-06
411	26193	8.362956379255854e-07
411	26250	1.5998699160315546e-06
411	26956	8.362956379255854e-07
411	27473	8.362956379255854e-07
411	28521	8.362956379255854e-07
411	27578	1.5998699160315546e-06
411	27173	2.2907228343179075e-06
24846	24847	2.9088543927846447e-07
24846	25822	6.544922383765451e-07
24846	10903	2.9088543927846447e-07
9585	24848	3.636067990980806e-08
24849	423	2.2907228343179075e-06
423	25174	2.2907228343179075e-06
423	25759	2.2907228343179075e-06
423	26047	8.726563178353935e-06
423	26899	2.2907228343179075e-06
423	27577	5.173605312881263e-06
423	27647	5.173605312881263e-06
423	27921	2.2907228343179075e-06
423	27958	5.173605312881263e-06
423	28035	2.2907228343179075e-06
423	28162	2.2907228343179075e-06
423	28182	2.2907228343179075e-06
423	28288	2.2907228343179075e-06
423	28375	2.2907228343179075e-06
423	28454	2.2907228343179075e-06
423	28470	5.173605312881265e-06
423	25352	5.173605312881265e-06
423	25137	5.173605312881265e-06
423	26413	5.173605312881264e-06
423	27440	4.5087243088161995e-06
423	26849	7.417578701600844e-06
423	25149	1.628958459959401e-05
423	27560	4.5087243088161995e-06
423	24893	5.308659266831977e-06
423	26216	6.6540044234948746e-06
423	24907	4.5087243088161995e-06
24850	20331	1.0908203972942418e-07
20331	25502	1.4544271963923223e-07
24851	24852	3.636067990980806e-08
24853	24854	3.636067990980806e-08
24855	10370	7.272135981961612e-08
10370	25122	7.272135981961612e-08
24856	7909	3.636067990980806e-08
19283	24857	1.5271485562119384e-06
19283	27421	7.999349580157773e-07
24857	655	2.1816407945884837e-06
12330	24858	1.0908203972942418e-07
24858	10525	1.0908203972942418e-07
24858	12506	1.0908203972942418e-07
11153	24859	1.0908203972942418e-07
24859	5336	1.0908203972942418e-07
24859	8396	1.0908203972942418e-07
11113	24860	3.636067990980806e-08
24861	2851	1.818033995490403e-07
2851	28498	1.818033995490403e-07
2851	26027	3.2724611918827253e-07
17113	24862	3.636067990980806e-08
7565	24863	3.636067990980806e-08
24864	817	3.636067990980806e-08
24865	655	2.7634116731454127e-06
24865	15768	1.5271485562119384e-06
24865	1715	7.999349580157773e-07
655	25130	7.999349580157773e-07
655	25705	7.999349580157773e-07
655	27115	7.999349580157773e-07
655	26091	2.1816407945884837e-06
655	27904	4.581445668635815e-06
3387	24866	2.9088543927846447e-07
24866	4186	5.090495187373128e-07
24867	14834	1.0544597173844336e-06
24867	19018	1.0544597173844336e-06
24867	17044	2.945215072694453e-06
24867	10891	5.2359379070123604e-06
24868	5256	6.908529182863532e-07
7939	24869	1.5998699160315546e-06
24869	4703	3.127018472243493e-06
23562	24870	3.636067990980806e-08
21567	24871	2.1816407945884835e-07
24871	26926	3.636067990980806e-07
1618	24872	5.090495187373128e-07
24872	4237	5.090495187373128e-07
24872	15970	1.3089844767530901e-06
5173	24873	1.854394675400211e-05
5173	28193	2.4579819619030248e-05
24873	9606	1.2435352529154355e-05
24874	8250	3.636067990980806e-08
4662	24875	6.544922383765451e-07
24876	24877	3.636067990980806e-08
16730	24878	8.362956379255854e-07
